x,y,z,class,sound_path
2.4539504,14.903535,1.4150047,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_562.5-567.0.wav
2.781338,15.306786,1.8120439,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_567.0-571.5.wav
2.7815962,15.304874,1.8023669,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_571.5-576.0.wav
2.4359055,14.889808,1.4356626,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_576.0-580.5.wav
-1.8910353,11.138905,-3.4905343,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_58.5-63.0.wav
2.3318412,14.275106,2.0088303,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_580.5-585.0.wav
2.7845168,15.330351,1.752797,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_585.0-589.5.wav
2.0365074,14.922063,1.6321847,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_589.5-594.0.wav
1.6627201,14.881528,1.8964394,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_594.0-598.5.wav
2.793054,15.333693,1.7691597,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_598.5-603.0.wav
1.7021344,14.889972,1.8643068,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_603.0-607.5.wav
2.501547,14.333571,1.6011509,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_607.5-612.0.wav
2.3367977,14.925845,1.4452091,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_612.0-616.5.wav
2.0986202,14.307044,2.02874,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_616.5-621.0.wav
2.6885085,14.461126,1.8577136,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_621.0-625.5.wav
2.4737604,14.927654,1.4406816,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_625.5-630.0.wav
-0.4558261,10.159736,-5.280117,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_63.0-67.5.wav
2.1132774,14.352174,1.8187267,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_630.0-634.5.wav
2.2228327,14.532428,2.430526,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_634.5-639.0.wav
1.5637015,14.864344,1.9843664,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_639.0-643.5.wav
2.1681745,14.51461,1.4191902,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_643.5-648.0.wav
2.0214279,14.430017,1.8903174,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_648.0-652.5.wav
2.2084367,14.519272,2.4409099,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_652.5-657.0.wav
-1.4133974,11.353836,-2.699322,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_657.0-661.5.wav
2.460102,14.574385,2.0704145,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_661.5-666.0.wav
2.2064219,14.513494,2.4235144,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_666.0-670.5.wav
-1.8098477,11.072814,-4.3713927,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_67.5-72.0.wav
1.7617002,14.691128,2.1663938,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_670.5-675.0.wav
2.3239696,14.550942,2.2433417,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_675.0-679.5.wav
0.4349504,10.295968,12.276851,2,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_679.5-684.0.wav
2.2372813,14.3289,2.4113746,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_684.0-688.5.wav
2.172401,14.493213,2.4209733,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_688.5-693.0.wav
2.0713074,14.3529825,2.1040182,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_693.0-697.5.wav
2.377108,14.551645,2.1601315,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_697.5-702.0.wav
1.4576105,14.948801,1.9607567,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_702.0-706.5.wav
2.1850302,14.5077715,2.4344585,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_706.5-711.0.wav
2.3637168,14.235331,1.9019078,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_711.0-715.5.wav
2.1820397,14.343082,2.2786279,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_715.5-720.0.wav
-1.4884028,11.245497,-2.9094212,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_72.0-76.5.wav
2.2076478,14.504619,2.448752,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_720.0-724.5.wav
1.9735599,14.563925,2.2661202,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_724.5-729.0.wav
1.5504694,14.832847,2.0469022,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_729.0-733.5.wav
2.0747325,14.326429,2.0300412,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_733.5-738.0.wav
1.5452051,14.8772335,1.9890199,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_738.0-742.5.wav
1.5522219,14.881524,1.9718311,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_742.5-747.0.wav
1.4405063,14.952012,1.9867122,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_747.0-751.5.wav
2.3256898,14.238051,2.2111971,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_751.5-756.0.wav
1.5892783,14.868646,1.9589128,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_756.0-760.5.wav
-2.0046928,11.74428,-3.9939964,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_76.5-81.0.wav
1.7642778,14.669529,2.0663877,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_760.5-765.0.wav
-1.3923329,11.368485,-2.6756747,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_765.0-769.5.wav
2.075376,14.326446,2.2290602,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_769.5-774.0.wav
1.4279586,14.968771,1.9568555,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_774.0-778.5.wav
1.847297,14.541627,2.191424,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_778.5-783.0.wav
1.641654,14.878728,1.905622,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_783.0-787.5.wav
2.1782975,14.333203,2.2907317,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_787.5-792.0.wav
-1.4549024,11.301241,-2.806114,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_792.0-796.5.wav
-1.5210326,11.092898,-4.975003,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_796.5-801.0.wav
1.998375,14.355305,2.2642996,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_801.0-805.5.wav
1.9042907,14.5507965,2.1794045,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_805.5-810.0.wav
-1.982699,11.727946,-4.0465174,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_81.0-85.5.wav
-1.5092776,11.245061,-2.9426455,1,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_810.0-814.5.wav
2.123282,14.208863,2.2078204,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_814.5-819.0.wav
1.5590752,14.869516,1.983237,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_819.0-823.5.wav
1.5700588,14.8795595,1.9526942,0,D:\PhD-data\Wambiana-WetA\20210707T000000+1000_REC_823.5-828.0.wav
